name,type,start_time,duration,"data","error"
"U13C_USART0_TX","data",18.62457475,0.00008225,0xE5,
"U13C_USART0_TX","data",18.6246625,0.00008225,0x00,
"U13C_USART0_TX","data",18.62476275,0.00008225,0x00,
"U13C_USART0_TX","data",18.6248505,0.00008225,0x06,
"U13C_USART0_TX","data",18.62495,0.00008225,0x00,
"U13C_USART0_TX","data",18.62503775,0.00008225,0x1B,
"U13C_USART0_TX","data",18.6251375,0.00008225,0x00,
"U13C_USART0_TX","data",18.62522525,0.00008225,0x10,
"U13C_USART0_TX","data",18.625325,0.00008225,0x00,
"U13C_USART0_TX","data",18.6254125,0.00008225,0x05,
"U13C_USART0_RX","data",18.78350325,0.00008225,0xD5,
"U13C_USART0_RX","data",18.78359,0.00008225,0xE5,
"U13C_USART0_RX","data",18.78367675,0.00008225,0x00,
"U13C_USART0_RX","data",18.78376325,0.00008225,0x00,
"U13C_USART0_RX","data",18.78385,0.00008225,0x02,
"U13C_USART0_RX","data",18.78393675,0.00008225,0x00,
"U13C_USART0_RX","data",18.7840235,0.00008225,0x4F,
"U13C_USART0_RX","data",18.78411025,0.00008225,0x09,
"U13C_USART0_RX","data",18.78419675,0.00008225,0x00,
"U13C_USART0_RX","data",18.7842835,0.00008225,0xC4,
