name,type,start_time,duration,"data","error"
"U13C_USART1_TX","data",8.981657,0.00008225,0xD5,
"U13C_USART1_TX","data",8.98174475,0.00008225,0xE5,
"U13C_USART1_TX","data",8.98184325,0.00008225,0x00,
"U13C_USART1_TX","data",8.981931,0.00008225,0x06,
"U13C_USART1_TX","data",8.98203825,0.00008225,0x02,
"U13C_USART1_TX","data",8.982126,0.00008225,0xCB,
"U13C_USART1_TX","data",8.982218,0.00008225,0x7C,
"U13C_USART1_TX","data",8.98230575,0.00008225,0x00,
"U13C_USART1_TX","data",8.982406,0.00008225,0x00,
"U13C_USART1_TX","data",8.98249375,0.00008225,0x27,
"U13C_USART1_TX","data",8.98259275,0.00008225,0x02,
"U13C_USART1_RX","data",9.14072725,0.00008225,0xD5,
"U13C_USART1_RX","data",9.140814,0.00008225,0xE5,
"U13C_USART1_RX","data",9.1409005,0.00008225,0x00,
"U13C_USART1_RX","data",9.14098725,0.00008225,0x00,
"U13C_USART1_RX","data",9.141074,0.00008225,0x02,
"U13C_USART1_RX","data",9.14116075,0.00008225,0x00,
"U13C_USART1_RX","data",9.1412475,0.00008225,0x4F,
"U13C_USART1_RX","data",9.141334,0.00008225,0x09,
"U13C_USART1_RX","data",9.14142075,0.00008225,0x00,
"U13C_USART1_RX","data",9.1415075,0.00008225,0xC4,
"U13C_USART1_RX","data",9.14159425,0.00008225,0x00,
"U13C_USART1_TX","data",9.14171825,0.00008225,0xD5,
"U13C_USART1_TX","data",9.141806,0.00008225,0xE5,
"U13C_USART1_TX","data",9.1418965,0.00008225,0x00,
"U13C_USART1_TX","data",9.14198425,0.00008225,0x07,
"U13C_USART1_TX","data",9.1420845,0.00008225,0x02,
"U13C_USART1_TX","data",9.14217225,0.00008225,0x6D,
"U13C_USART1_TX","data",9.14227125,0.00008225,0x30,
"U13C_USART1_TX","data",9.1423585,0.00008225,0x00,
"U13C_USART1_TX","data",9.14245875,0.00008225,0x00,
"U13C_USART1_TX","data",9.1425465,0.00008225,0x38,
"U13C_USART1_TX","data",9.1426465,0.00008225,0x02,
"U13C_USART1_RX","data",9.300789,0.00008225,0xD5,
"U13C_USART1_RX","data",9.30087575,0.00008225,0xE5,
"U13C_USART1_RX","data",9.3009625,0.00008225,0x00,
"U13C_USART1_RX","data",9.30104925,0.00008225,0x00,
"U13C_USART1_RX","data",9.301136,0.00008225,0x02,
"U13C_USART1_RX","data",9.3012225,0.00008225,0x00,
"U13C_USART1_RX","data",9.30130925,0.00008225,0x4F,
"U13C_USART1_RX","data",9.301396,0.00008225,0x09,
"U13C_USART1_RX","data",9.30148275,0.00008225,0x00,
"U13C_USART1_RX","data",9.3015695,0.00008225,0xC4,
"U13C_USART1_RX","data",9.301656,0.00008225,0x00,
"U13C_USART1_TX","data",9.30176375,0.00008225,0xD5,
"U13C_USART1_TX","data",9.3018515,0.00008225,0xE5,
"U13C_USART1_TX","data",9.301939,0.00008225,0x00,
"U13C_USART1_TX","data",9.30203125,0.00008225,0x07,
"U13C_USART1_TX","data",9.30211825,0.00008225,0x02,
"U13C_USART1_TX","data",9.3022185,0.00008225,0xEA,
"U13C_USART1_TX","data",9.30230625,0.00008225,0x1B,
"U13C_USART1_TX","data",9.30240575,0.00008225,0x00,
"U13C_USART1_TX","data",9.3024935,0.00008225,0x00,
"U13C_USART1_TX","data",9.30259325,0.00008225,0x26,
"U13C_USART1_TX","data",9.30268075,0.00008225,0x02,
"U13C_USART1_RX","data",9.46085025,0.00008225,0xD5,
"U13C_USART1_RX","data",9.460937,0.00008225,0xE5,
"U13C_USART1_RX","data",9.4610235,0.00008225,0x00,
"U13C_USART1_RX","data",9.46111025,0.00008225,0x00,
"U13C_USART1_RX","data",9.461197,0.00008225,0x02,
"U13C_USART1_RX","data",9.46128375,0.00008225,0x00,
"U13C_USART1_RX","data",9.4613705,0.00008225,0x4F,
"U13C_USART1_RX","data",9.461457,0.00008225,0x09,
"U13C_USART1_RX","data",9.46154375,0.00008225,0x00,
"U13C_USART1_RX","data",9.4616305,0.00008225,0xC4,
"U13C_USART1_RX","data",9.46171725,0.00008225,0x00,
"U13C_USART1_TX","data",9.46183875,0.00008225,0xD5,
"U13C_USART1_TX","data",9.4619265,0.00008225,0xE5,
"U13C_USART1_TX","data",9.46201425,0.00008225,0x00,
"U13C_USART1_TX","data",9.462102,0.00008225,0x08,
"U13C_USART1_TX","data",9.462201,0.00008225,0x02,
"U13C_USART1_TX","data",9.46228875,0.00008225,0x12,
